ID,Master,Master Residence,Registree,Status,Sex,Origin,Age,Occupation,Registration Date,Registration District,Sources,Registration District Latitude,Registration District Longitude,Origin Latitude,Origin Longitude,Runaway at Registration,Transfer Date,Escape Date,Freedom Date,Death Date,Codice,Senhores,Morada,Registrados,Naturalidade,Ofícios,,,,,,,,,,,,,
11767,Emechande Valmaly,Ibo,Vontade,Freed,Female,(Yao) Mujana,15.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 79v-80.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,Emechande Valmaly,,Vontade,Mujana,Nenhum,,,,,,,,,,,,,
11768,Cassame Nattu,Unspecified,Adelaide,Freed,Female,(Yao) Mujana,30.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 79v-80.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,Cassame Nattu,,Adelaide,Mujana,Nenhum,,,,,,,,,,,,,
11769,Bruno Alexandre,Ibo,Irmão,Freed,Male,(Yao) Mujana,30.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 79v-80.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,Bruno Alexandre,,Irmão,Mujana,Nenhum,,,,,,,,,,,,,
11770,Emechande Valmaly,Ibo,Mauguina,Freed,Female,(Yao) Mujana,30.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 79v-80.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,Emechande Valmaly,,Mauguina,Mujana,Nenhum,,,,,,,,,,,,,
11771,Henriques António,Ibo,Lourenço,Freed,Male,(Yao) Mujana,17.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 79v-80.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,Henriques António,,Lourenço,Mujana,Nenhum,,,,,,,,,,,,,
11772,José Maria Dias,Ibo,Manoela,Freed,Female,(Yao) Mujana,35.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 79v-80.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,José Maria Dias,,Manoela,Mujana,Nenhum,,,,,,,,,,,,,
11773,José Maria Dias,Ibo,Francisca,Freed,Female,(Yao) Mujana,18.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 79v-80.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,José Maria Dias,,Francisca,Mujana,Nenhum,,,,,,,,,,,,,
11774,José Maria Dias,Ibo,Canuni,Freed,Male,(Yao) Mujana,40.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 79v-80.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,José Maria Dias,,Canuni,Mujana,Nenhum,,,,,,,,,,,,,
11775,Joaquim José Dias,Ibo,Regina,Freed,Female,(Yao) Mujana,18.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 79v-80.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,Joaquim José Dias,,Regina,Mujana,Nenhum,,,,,,,,,,,,,
11776,Joaquim José Dias,Ibo,Manana,Freed,Female,(Yao) Mujana,15.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 79v-80.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,Joaquim José Dias,,Manana,Mujana,Nenhum,,,,,,,,,,,,,
11777,Hanchardás Jadougy,Ibo,Mahinxa,Freed,Male,(Yao) Mujana,7.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 79v-80.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,Hanchardás Jadougy,,Mahinxa,Mujana,Nenhum,,,,,,,,,,,,,
11778,Bento Agostinho,Ibo,Luísa,Freed,Female,(Yao) Mujana,18.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 79v-80.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,Bento Agostinho,,Luísa,Mujana,Nenhum,,,,,,,,,,,,,
11779,Inácio Ferreira Soares,Ibo,Aliane,Freed,Male,(Lomwe) Mulomue,15.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 79v-80.",-12.33761,40.59913,-16.03812,37.24366,,,,,,1936,Inácio Ferreira Soares,,Aliane,Mulomue,Nenhum,,,,,,,,,,,,,
11780,António Vicente de Sousa,Ibo,Presente,Freed,Male,(Makhuwa) Macua,6.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 79v-80.",-12.33761,40.59913,-15.120919,39.268814,,,,,,1936,António Vicente de Sousa,,Presente,Macua,Nenhum,,,,,,,,,,,,,
11781,João de Barros Carrilho,Ibo,Cecília,Freed,Female,(Makhuwa) Macua,8.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 80v-81.",-12.33761,40.59913,-15.120919,39.268814,,,,,,1936,João de Barros Carrilho,,Cecília,Macua,Nenhum,,,,,,,,,,,,,
11782,João de Barros Carrilho,Ibo,Mujuriné,Freed,Male,(Makhuwa) Macua,20.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 80v-81.",-12.33761,40.59913,-15.120919,39.268814,,,,,,1936,João de Barros Carrilho,,Mujuriné,Macua,Nenhum,,,,,,,,,,,,,
11783,Francisco Feliciano Dias,Ibo,Braimo,Freed,Male,(Yao) Mujana,23.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 80v-81.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,Francisco Feliciano Dias,,Braimo,Mujana,Nenhum,,,,,,,,,,,,,
11784,Francisco Feliciano Dias,Ibo,Ulede,Freed,Male,(Yao) Mujana,22.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 80v-81.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,Francisco Feliciano Dias,,Ulede,Mujana,Nenhum,,,,,,,,,,,,,
11785,Manoel Soares,Querimbas,Maria,Freed,Female,(Maravi) Marave,25.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 80v-81.",-12.33761,40.59913,-13.99341,33.80634,,,,,,1936,Manoel Soares,,Maria,Marave,Nenhum,,,,,,,,,,,,,
11786,"Ana Batista Gonçalves, D.",Ibo,Nepeteni,Freed,Male,(Yao) Mujana,28.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 80v-81.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,Ana Batista Gonçalves,,Nepeteni,Mujana,Nenhum,,,,,,,,,,,,,
11787,"Ana Batista Gonçalves, D.",Ibo,Vicente,Freed,Male,(Yao) Mujana,20.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 80v-81.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,Ana Batista Gonçalves,,Vicente,Mujana,Nenhum,,,,,,,,,,,,,
11788,"Ana Batista Gonçalves, D.",Ibo,Uaceme,Freed,Male,(Yao) Mujana,15.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 80v-81.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,Ana Batista Gonçalves,,Uaceme,Mujana,Nenhum,,,,,,,,,,,,,
11789,Cândido António Pereira,Ibo,Paulo,Freed,Male,(Yao) Mujana,40.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 80v-81.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,Cândido António Pereira,,Paulo,Mujana,Nenhum,,,,,,,,,,,,,
11790,"Ana Batista Gonçalves, D.",Ibo,Marua Vati,Freed,Female,(Yao) Mujana,40.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 80v-81.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,Ana Batista Gonçalves,,Marua Vati,Mujana,Nenhum,,,,,,,,,,,,,
11791,"Ana Batista Gonçalves, D.",Ibo,Anica,Freed,Female,(Yao) Mujana,12.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 80v-81.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,Ana Batista Gonçalves,,Anica,Mujana,Nenhum,,,,,,,,,,,,,
11792,Pragagy Matrandás,Ibo,Seduçá,Freed,Male,(Yao) Mujana,20.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 80v-81.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,Pragagy Matiandás,,Seduçá,Mujana,Nenhum,,,,,,,,,,,,,
11793,Pragagy Matrandás,Ibo,Momaeché,Freed,Male,(Yao) Mujana,21.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 80v-81.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,Pragagy Matiandás,,Momaeché,Mujana,Nenhum,,,,,,,,,,,,,
11794,Bento Agostinho Calheiro,Ibo,Mariano,Freed,Female,(Yao) Mujana,15.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 80v-81.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,Bento Agostinho Calheiro,,Mariano,Mujana,Nenhum,,,,,,,,,,,,,
11795,Annegy Viceramme,Ibo,Esmaila,Freed,Male,(Yao) Mujana,16.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 80v-81.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,Annegy Viceramme,,Esmaila,Mujana,Nenhum,,,,,,,,,,,,,
11796,Hanchardás Jadougy,Unspecified,Camesa,Freed,Male,(Unknown) Muane,12.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 80v-81.",-12.33761,40.59913,-27.786863,40.071297,,,,,,1936,Hanchardás Jadougy,,Camesa,Muane,Nenhum,,,,,,,,,,,,,
11797,Hanchardás Jadougy,Unspecified,Anau,Freed,Female,(Yao) Mujana,18.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 80v-81.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,Hanchardás Jadougy,,Anau,Mujana,Nenhum,,,,,,,,,,,,,
11798,Flanula,Ibo,António,Freed,Male,(Yao) Mujana,8.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 80v-81.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,Flanula,,António,Mujana,Nenhum,,,,,,,,,,,,,
11799,Joaquim José Dias,Ibo,Adaiá,Freed,Female,(Yao) Mujana,25.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 80v-81.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,Joaquim José Dias,,Adaiá,Mujana,Nenhum,,,,,,,,,,,,,
11800,Luís João Gonzaga,Ibo,Pedro,Freed,Male,(Makhuwa) Macua,18.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 80v-81.",-12.33761,40.59913,-15.120919,39.268814,,,,,,1936,Luís João Gonzaga,,Pedro,Macua,Nenhum,,,,,,,,,,,,,
11801,Luís Maria Dias,Ibo,Muchingana,Freed,Male,(Makhuwa) Macua,25.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 80v-81.",-12.33761,40.59913,-15.120919,39.268814,,,,,,1936,Luís Maria Dias,,Muchingana,Macua,Nenhum,,,,,,,,,,,,,
11802,João da Silva Calheiros,Ibo,Primeiro,Freed,Male,(Yao) Mujana,30.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 80v-81.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,João da Silva Calheiros,,Primeiro,Mujana,Nenhum,,,,,,,,,,,,,
11803,Valmudás Quitá,Ibo,Quilimia,Freed,Female,(Yao) Mujana,12.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 80v-81.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,Valmodas Quitá,,Quilimia,Mujana,Nenhum,,,,,,,,,,,,,
11804,Valmudás Quitá,Ibo,Chamene,Freed,Male,(Makhuwa) Macua,14.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 80v-81.",-12.33761,40.59913,-15.120919,39.268814,,,,,,1936,Valmodas Quitá,,Chamene,Macua,Nenhum,,,,,,,,,,,,,
11805,António Monteiro Batista,Unspecified,Mãe de Encamenda,Freed,Female,(Yao) Mujana,34.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 80v-81.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,António Monteiro Batista,,Mãe de Encamenda,Mujana,Nenhum,,,,,,,,,,,,,
11806,João Luís,Ibo,Joana,Freed,Female,(Makhuwa) Macua,15.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 80v-81.",-12.33761,40.59913,-15.120919,39.268814,,,,,,1936,João Luís,,Joana,Macua,Nenhum,,,,,,,,,,,,,
11807,Pragagy Matrandás,Ibo,António,Freed,Male,(Makhuwa) Macua,30.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 80v-81.",-12.33761,40.59913,-15.120919,39.268814,,,,,,1936,Pragagy Matrandás,,António,Macua,Nenhum,,,,,,,,,,,,,
11808,Pragagy Matrandás,Ibo,Seina,Freed,Female,(Makhuwa) Macua,20.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 80v-81.",-12.33761,40.59913,-15.120919,39.268814,,,,,,1936,Pragagy Matrandás,,Seina,Macua,Nenhum,,,,,,,,,,,,,
11809,José Maria Dias,Ibo,Jamal,Freed,Male,(Yao) Mujana,32.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 80v-81.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,José Maria Dias,,Jamal,Mujana,Nenhum,,,,,,,,,,,,,
11810,José Maria Dias,Ibo,José,Freed,Male,(Yao) Mujana,26.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 80v-81.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,José Maria Dias,,José,Mujana,Nenhum,,,,,,,,,,,,,
11811,José Maria Dias,Ibo,Oépe,Freed,Male,(Yao) Mujana,28.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 80v-81.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,José Maria Dias,,Oépe,Mujana,Nenhum,,,,,,,,,,,,,
11812,José Maria Dias,Ibo,Manacanga,Freed,Female,(Yao) Mujana,22.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 81v-82.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,José Maria Dias,,Manacanga,Mujana,Nenhum,,,,,,,,,,,,,
11813,José Maria Dias,Ibo,Sanujarena,Freed,Female,(Yao) Mujana,28.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 81v-82.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,José Maria Dias,,Sanujarena,Mujana,Nenhum,,,,,,,,,,,,,
11814,Valmudás Quitá,Ibo,Bacar,Freed,Male,(Yao) Mujana,10.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 81v-82.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,Valmodas Quitá,,Bacar,Mujana,Nenhum,,,,,,,,,,,,,
11815,José Martins da Silva,Ibo,José,Freed,Male,(Yao) Mujana,25.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 81v-82.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,José Martins,,José,Mujana,Nenhum,,,,,,,,,,,,,
11816,José Martins da Silva,Ibo,Francisco,Freed,Male,(Yao) Mujana,18.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 81v-82.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,José Martins,,Francisco,Mujana,Nenhum,,,,,,,,,,,,,
11817,José Martins da Silva,Ibo,Ganabarique,Freed,Female,(Yao) Mujana,7.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 81v-82.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,José Martins,,Ganabarique,Mujana,Nenhum,,,,,,,,,,,,,
11818,Maria Ludovico,Ibo,Diogo,Freed,Male,(Makhuwa) Macua,22.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 81v-82.",-12.33761,40.59913,-15.120919,39.268814,,,,,,1936,Maria Ludovico,,Diogo,Macua,Nenhum,,,,,,,,,,,,,
11819,Roberto Camilo Ludovico de Figueiredo,Ibo,Amade,Freed,Male,(Unknown) Masane,35.0,Blacksmith,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 81v-82.",-12.33761,40.59913,-27.786863,40.071297,,,,,,1936,Roberto Camilo Ludovico de Figueiredo,,Amade,Masane,Ferreiro,,,,,,,,,,,,,
11820,Roberto Camilo Ludovico de Figueiredo,Ibo,Manita,Freed,Male,(Yao) Mujana,25.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 81v-82.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,Roberto Camilo Ludovico de Figueiredo,,Manita,Mujana,Sem Oficio,,,,,,,,,,,,,
11821,Roberto Camilo Ludovico de Figueiredo,Ibo,Domingos,Freed,Male,(Yao) Mujana,30.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 81v-82.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,Roberto Camilo Ludovico de Figueiredo,,Domingos,Mujana,Nenhum,,,,,,,,,,,,,
11822,Roberto Camilo Ludovico de Figueiredo,Ibo,Muça,Freed,Male,(Makhuwa) Macua,32.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 81v-82.",-12.33761,40.59913,-15.120919,39.268814,,,,,,1936,Roberto Camilo Ludovico de Figueiredo,,Muça,Macua,Nenhum,,,,,,,,,,,,,
11823,Roberto Camilo Ludovico de Figueiredo,Ibo,Ajáille,Freed,Female,(Yao) Mujana,22.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 81v-82.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,Roberto Camilo Ludovico de Figueiredo,,Ajáille,Mujana,Nenhum,,,,,,,,,,,,,
11824,Roberto Camilo Ludovico de Figueiredo,Ibo,Helena,Freed,Female,(Yao) Mujana,20.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 81v-82.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,Roberto Camilo Ludovico de Figueiredo,,Helena,Mujana,Nenhum,,,,,,,,,,,,,
11825,"Augusta Clara Ana de Ataíde Barradas, D.",Ibo,José,Freed,Male,(Yao) Mujana,28.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 81v-82.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,"Augusta Clara Ana de Ataíde, D.",,José,Mujana,Nenhum,,,,,,,,,,,,,
11826,"Augusta Clara Ana de Ataíde Barradas, D.",Ibo,Nacibo,Freed,Male,(Yao) Mujana,22.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 81v-82.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,"Augusta Clara Ana de Ataíde, D.",,Nacibo,Mujana,Nenhum,,,,,,,,,,,,,
11827,"Augusta Clara Ana de Ataíde Barradas, D.",Ibo,Uledi,Freed,Male,(Lomwe) Mulomue,18.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 81v-82.",-12.33761,40.59913,-16.03812,37.24366,,,,,,1936,"Augusta Clara Ana de Ataíde, D.",,Uledi,Mulomue,Nenhum,,,,,,,,,,,,,
11828,"Augusta Clara Ana de Ataíde Barradas, D.",Ibo,Mupeta,Freed,Male,(Lomwe) Mulomue,20.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 81v-82.",-12.33761,40.59913,-16.03812,37.24366,,,,,,1936,"Augusta Clara Ana de Ataíde, D.",,Mupeta,Mulomue,Nenhum,,,,,,,,,,,,,
11829,"Augusta Clara Ana de Ataíde Barradas, D.",Ibo,Segundo,Freed,Male,(Yao) Mujana,16.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 81v-82.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,"Augusta Clara Ana de Ataíde, D.",,Segundo,Mujana,Nenhum,,,,,,,,,,,,,
11830,"Augusta Clara Ana de Ataíde Barradas, D.",Ibo,Martinho,Freed,Male,(Unknown) Mussanja,30.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 81v-82.",-12.33761,40.59913,-27.786863,40.071297,,,,,,1936,"Augusta Clara Ana de Ataíde, D.",,Martinho,Mussanja,Nenhum,,,,,,,,,,,,,
11831,"Augusta Clara Ana de Ataíde Barradas, D.",Ibo,António Nipitu,Freed,Male,(Lomwe) Mulomue,30.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 81v-82.",-12.33761,40.59913,-16.03812,37.24366,,,,,,1936,"Augusta Clara Ana de Ataíde, D.",,António Nipitu,Mulomue,Nenhum,,,,,,,,,,,,,
11832,"Augusta Clara Ana de Ataíde Barradas, D.",Ibo,Muanassa,Freed,Female,(Lomwe) Mulomue,30.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 81v-82.",-12.33761,40.59913,-16.03812,37.24366,,,,,,1936,"Augusta Clara Ana de Ataíde, D.",,Muanassa,Mulomue,Nenhum,,,,,,,,,,,,,
11833,"Augusta Clara Ana de Ataíde Barradas, D.",Ibo,Indefice,Freed,Female,(Nguni) Buguni,40.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 81v-82.",-12.33761,40.59913,-30.05268,28.7991,,,,,,1936,"Augusta Clara Ana de Ataíde, D.",,Indefice,Buguni,Nenhum,,,,,,,,,,,,,
11834,"Augusta Clara Ana de Ataíde Barradas, D.",Ibo,Tima,Freed,Female,(Makhuwa) Macua,14.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 81v-82.",-12.33761,40.59913,-15.120919,39.268814,,,,,,1936,"Augusta Clara Ana de Ataíde, D.",,Tima,Macua,Nenhum,,,,,,,,,,,,,
11835,Carçandás Satrabojo,Unspecified,Nacibo,Freed,Male,(Makhuwa) Macua,25.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 81v-82.",-12.33761,40.59913,-15.120919,39.268814,,,,,,1936,Carçandás Satrabojo,,Nacibo,Macua,Nenhum,,,,,,,,,,,,,
11836,Domingos Lopes de Sousa,Ibo,Catarina,Freed,Female,(Yao) Majana,30.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 81v-82.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,Domingos Lopes de Sousa,,Catarina,Majana,Nenhum,,,,,,,,,,,,,
11837,Domingos Lopes de Sousa,Ibo,Luísa,Freed,Female,(Makhuwa) Macua,25.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 81v-82.",-12.33761,40.59913,-15.120919,39.268814,,,,,,1936,Domingos Lopes de Sousa,,Luísa,Macua,Nenhum,,,,,,,,,,,,,
11838,Rita Maria Pinto,Ibo,Seririque,Freed,Female,(Yao) Majana,30.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 81v-82.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,Rita Maria Pinto,,Seririque,Majana,Nenhum,,,,,,,,,,,,,
11839,Rita Maria Pinto,Ibo,Páscoa,Freed,Female,(Yao) Majana,25.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 81v-82.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,Rita Maria Pinto,,Páscoa,Majana,Nenhum,,,,,,,,,,,,,
11840,Rita Maria Pinto,Ibo,Juliana,Freed,Female,(Yao) Majana,25.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 81v-82.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,Rita Maria Pinto,,Juliana,Majana,Nenhum,,,,,,,,,,,,,
11841,Hanchardás Jadougy,Ibo,Lubane,Freed,Male,(Yao) Majana,7.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 81v-82.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,Hanchardás Jadougy,,Lubane,Majana,Nenhum,,,,,,,,,,,,,
11842,Hanchardás Jadougy,Ibo,Sabure,Freed,Male,(Yao) Majana,12.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 81v-82.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,Hanchardás Jadougy,,Sabure,Majana,Nenhum,,,,,,,,,,,,,
11843,Hanchardás Jadougy,Ibo,Mamai Suria,Freed,Female,(Yao) Majana,20.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 81v-82.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,Hanchardás Jadougy,,Mamai Suria,Majana,Nenhum,,,,,,,,,,,,,
11844,Carçandás Satrabojo,Ibo,Chali,Freed,Male,(Makhuwa) Macua,20.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 81v-82.",-12.33761,40.59913,-15.120919,39.268814,,,,,,1936,Carcaudás Satrabojo,,Chali,Macua,Nenhum,,,,,,,,,,,,,
11845,Carçandás Satrabojo,Ibo,Uledi,Freed,Male,(Yao) Majana,22.0,None,1872-00-00,Cabo Delgado,"AHM, Fundo do Século XIX, Códices, 11-1936, ff. 81v-82.",-12.33761,40.59913,-15.02263,36.36115,,,,,,1936,Carcaudás Satrabojo,,Uledi,Majana,Nenhum,,,,,,,,,,,,,
